"ID"	"Module.Assignment"	"New.Module.Assignment"
"2220"	"Zt09_chr_10_00382"	"blue"	"M2"
"2221"	"Zt09_chr_10_00383"	"red"	"M6"
"2222"	"Zt09_chr_10_00384"	"grey"	"M0"
"2223"	"Zt09_chr_10_00385"	"grey"	"M0"
"2224"	"Zt09_chr_10_00386"	"lightgreen"	"M18"
"2225"	"Zt09_chr_10_00387"	"brown"	"M3"
"2226"	"Zt09_chr_10_00388"	"midnightblue"	"M15"
"2227"	"Zt09_chr_10_00389"	"midnightblue"	"M15"
"2228"	"Zt09_chr_10_00390"	"green"	"M5"
"2229"	"Zt09_chr_10_00391"	"red"	"M6"
"2230"	"Zt09_chr_10_00392"	"cyan"	"M14"
"2231"	"Zt09_chr_10_00393"	"green"	"M5"
"2232"	"Zt09_chr_10_00394"	"green"	"M5"
"2233"	"Zt09_chr_10_00404"	"pink"	"M8"
"2234"	"Zt09_chr_10_00405"	"purple"	"M10"
"2235"	"Zt09_chr_10_00406"	"grey"	"M0"
"2236"	"Zt09_chr_10_00407"	"grey"	"M0"
"2237"	"Zt09_chr_10_00408"	"grey"	"M0"
"2238"	"Zt09_chr_10_00409"	"salmon"	"M13"
"2239"	"Zt09_chr_10_00410"	"brown"	"M3"
"2240"	"Zt09_chr_10_00411"	"green"	"M5"
"2241"	"Zt09_chr_10_00412"	"greenyellow"	"M11"
"2242"	"Zt09_chr_10_00413"	"pink"	"M8"
"2243"	"Zt09_chr_10_00414"	"brown"	"M3"
"2244"	"Zt09_chr_10_00416"	"grey"	"M0"
"2245"	"Zt09_chr_10_00417"	"brown"	"M3"
"2246"	"Zt09_chr_10_00418"	"midnightblue"	"M15"
"2247"	"Zt09_chr_10_00419"	"grey"	"M0"
"2248"	"Zt09_chr_10_00421"	"cyan"	"M14"
"2249"	"Zt09_chr_10_00423"	"grey"	"M0"
"2250"	"Zt09_chr_10_00425"	"grey"	"M0"
"2251"	"Zt09_chr_10_00426"	"grey"	"M0"
"2252"	"Zt09_chr_10_00427"	"salmon"	"M13"
"2253"	"Zt09_chr_10_00428"	"darkorange"	"M26"
"2254"	"Zt09_chr_10_00429"	"darkgrey"	"M24"
"2255"	"Zt09_chr_10_00430"	"green"	"M5"
"2256"	"Zt09_chr_10_00431"	"greenyellow"	"M11"
"2257"	"Zt09_chr_10_00432"	"midnightblue"	"M15"
"2258"	"Zt09_chr_10_00433"	"pink"	"M8"
"2259"	"Zt09_chr_10_00434"	"lightgreen"	"M18"
"2260"	"Zt09_chr_10_00435"	"brown"	"M3"
"2261"	"Zt09_chr_10_00437"	"lightgreen"	"M18"
"2262"	"Zt09_chr_10_00439"	"cyan"	"M14"
"2263"	"Zt09_chr_10_00440"	"lightgreen"	"M18"
"2264"	"Zt09_chr_10_00441"	"grey"	"M0"
"2265"	"Zt09_chr_10_00442"	"darkgreen"	"M22"
"2266"	"Zt09_chr_10_00444"	"grey"	"M0"
"2267"	"Zt09_chr_10_00447"	"grey"	"M0"
"2268"	"Zt09_chr_10_00448"	"grey"	"M0"
"2269"	"Zt09_chr_10_00449"	"brown"	"M3"
"2270"	"Zt09_chr_10_00450"	"darkgreen"	"M22"
"2271"	"Zt09_chr_10_00451"	"brown"	"M3"
"2272"	"Zt09_chr_10_00452"	"blue"	"M2"
"2273"	"Zt09_chr_10_00453"	"grey"	"M0"
"2274"	"Zt09_chr_10_00454"	"grey"	"M0"
"2275"	"Zt09_chr_10_00459"	"darkgrey"	"M24"
"2276"	"Zt09_chr_10_00464"	"grey"	"M0"
"2277"	"Zt09_chr_10_00465"	"grey"	"M0"
"2278"	"Zt09_chr_10_00470"	"brown"	"M3"
"2279"	"Zt09_chr_10_00471"	"brown"	"M3"
"2280"	"Zt09_chr_10_00472"	"brown"	"M3"
"2281"	"Zt09_chr_10_00473"	"grey"	"M0"
"2282"	"Zt09_chr_10_00474"	"grey"	"M0"
"2283"	"Zt09_chr_10_00475"	"lightgreen"	"M18"
"2284"	"Zt09_chr_10_00476"	"grey"	"M0"
"2285"	"Zt09_chr_10_00479"	"green"	"M5"
"2286"	"Zt09_chr_10_00480"	"grey"	"M0"
"2287"	"Zt09_chr_10_00481"	"green"	"M5"
"2288"	"Zt09_chr_10_00482"	"grey"	"M0"
"2289"	"Zt09_chr_10_00483"	"darkgrey"	"M24"
"2290"	"Zt09_chr_10_00484"	"brown"	"M3"
"2291"	"Zt09_chr_10_00485"	"grey"	"M0"
"2292"	"Zt09_chr_10_00487"	"greenyellow"	"M11"
"2293"	"Zt09_chr_10_00488"	"salmon"	"M13"
"2294"	"Zt09_chr_10_00489"	"salmon"	"M13"
"2295"	"Zt09_chr_10_00490"	"salmon"	"M13"
"2296"	"Zt09_chr_10_00491"	"salmon"	"M13"
"2297"	"Zt09_chr_10_00492"	"salmon"	"M13"
"2298"	"Zt09_chr_10_00493"	"salmon"	"M13"
"2299"	"Zt09_chr_10_00494"	"salmon"	"M13"
"2300"	"Zt09_chr_10_00495"	"brown"	"M3"
"2301"	"Zt09_chr_10_00496"	"salmon"	"M13"
"2302"	"Zt09_chr_10_00497"	"salmon"	"M13"
"2303"	"Zt09_chr_10_00498"	"salmon"	"M13"
"2304"	"Zt09_chr_10_00499"	"salmon"	"M13"
"2305"	"Zt09_chr_10_00500"	"lightgreen"	"M18"
"2306"	"Zt09_chr_10_00501"	"green"	"M5"
"2307"	"Zt09_chr_10_00506"	"brown"	"M3"
"2308"	"Zt09_chr_10_00507"	"green"	"M5"
"2309"	"Zt09_chr_10_00508"	"brown"	"M3"
"2310"	"Zt09_chr_10_00510"	"grey"	"M0"
"2311"	"Zt09_chr_10_00511"	"grey"	"M0"
"2312"	"Zt09_chr_10_00512"	"pink"	"M8"
"2313"	"Zt09_chr_10_00513"	"brown"	"M3"
"2314"	"Zt09_chr_10_00514"	"grey"	"M0"
"2315"	"Zt09_chr_10_00517"	"grey"	"M0"
"2316"	"Zt09_chr_10_00524"	"grey"	"M0"
"2317"	"Zt09_chr_10_00526"	"grey"	"M0"
"2318"	"Zt09_chr_10_00536"	"brown"	"M3"
"2319"	"Zt09_chr_10_00537"	"turquoise"	"M1"
"2320"	"Zt09_chr_10_00538"	"grey"	"M0"
"2321"	"Zt09_chr_10_00541"	"midnightblue"	"M15"
"2322"	"Zt09_chr_10_00542"	"greenyellow"	"M11"
"2323"	"Zt09_chr_10_00544"	"green"	"M5"
"2324"	"Zt09_chr_10_00545"	"blue"	"M2"
"2325"	"Zt09_chr_10_00548"	"grey"	"M0"
"2326"	"Zt09_chr_10_00550"	"brown"	"M3"
"2327"	"Zt09_chr_10_00553"	"grey"	"M0"
"2328"	"Zt09_chr_10_00554"	"grey"	"M0"
"2329"	"Zt09_chr_11_00007"	"midnightblue"	"M15"
"2330"	"Zt09_chr_11_00008"	"darkturquoise"	"M23"
"2331"	"Zt09_chr_11_00009"	"grey"	"M0"
"2332"	"Zt09_chr_11_00010"	"grey"	"M0"
"2333"	"Zt09_chr_11_00011"	"darkgreen"	"M22"
"2334"	"Zt09_chr_11_00012"	"brown"	"M3"
"2335"	"Zt09_chr_11_00013"	"grey"	"M0"
"2336"	"Zt09_chr_11_00014"	"darkgrey"	"M24"
"2337"	"Zt09_chr_11_00016"	"grey"	"M0"
"2338"	"Zt09_chr_11_00018"	"turquoise"	"M1"
"2339"	"Zt09_chr_11_00019"	"grey"	"M0"
"2340"	"Zt09_chr_11_00020"	"midnightblue"	"M15"
"2341"	"Zt09_chr_11_00021"	"salmon"	"M13"
"2342"	"Zt09_chr_11_00022"	"brown"	"M3"
"2343"	"Zt09_chr_11_00024"	"green"	"M5"
"2344"	"Zt09_chr_11_00025"	"green"	"M5"
"2345"	"Zt09_chr_11_00026"	"brown"	"M3"
"2346"	"Zt09_chr_11_00027"	"midnightblue"	"M15"
"2347"	"Zt09_chr_11_00028"	"green"	"M5"
"2348"	"Zt09_chr_11_00029"	"turquoise"	"M1"
"2349"	"Zt09_chr_11_00030"	"turquoise"	"M1"
"2350"	"Zt09_chr_11_00031"	"turquoise"	"M1"
"2351"	"Zt09_chr_11_00032"	"grey"	"M0"
"2352"	"Zt09_chr_11_00033"	"purple"	"M10"
"2353"	"Zt09_chr_11_00034"	"midnightblue"	"M15"
"2354"	"Zt09_chr_11_00035"	"lightgreen"	"M18"
"2355"	"Zt09_chr_11_00036"	"grey"	"M0"
"2356"	"Zt09_chr_11_00037"	"lightgreen"	"M18"
"2357"	"Zt09_chr_11_00039"	"turquoise"	"M1"
"2358"	"Zt09_chr_11_00042"	"brown"	"M3"
"2359"	"Zt09_chr_11_00043"	"grey"	"M0"
"2360"	"Zt09_chr_11_00044"	"brown"	"M3"
"2361"	"Zt09_chr_11_00045"	"green"	"M5"
"2362"	"Zt09_chr_11_00046"	"grey"	"M0"
"2363"	"Zt09_chr_11_00047"	"blue"	"M2"
"2364"	"Zt09_chr_11_00048"	"blue"	"M2"
"2365"	"Zt09_chr_11_00049"	"blue"	"M2"
"2366"	"Zt09_chr_11_00051"	"grey"	"M0"
"2367"	"Zt09_chr_11_00052"	"salmon"	"M13"
"2368"	"Zt09_chr_11_00053"	"red"	"M6"
"2369"	"Zt09_chr_11_00054"	"green"	"M5"
"2370"	"Zt09_chr_11_00056"	"green"	"M5"
"2371"	"Zt09_chr_11_00057"	"blue"	"M2"
"2372"	"Zt09_chr_11_00058"	"pink"	"M8"
"2373"	"Zt09_chr_11_00059"	"green"	"M5"
"2374"	"Zt09_chr_11_00060"	"grey"	"M0"
"2375"	"Zt09_chr_11_00061"	"brown"	"M3"
"2376"	"Zt09_chr_11_00062"	"pink"	"M8"
"2377"	"Zt09_chr_11_00063"	"green"	"M5"
"2378"	"Zt09_chr_11_00064"	"lightgreen"	"M18"
"2379"	"Zt09_chr_11_00065"	"brown"	"M3"
"2380"	"Zt09_chr_11_00066"	"brown"	"M3"
"2381"	"Zt09_chr_11_00067"	"pink"	"M8"
"2382"	"Zt09_chr_11_00068"	"grey"	"M0"
"2383"	"Zt09_chr_11_00069"	"grey"	"M0"
"2384"	"Zt09_chr_11_00070"	"brown"	"M3"
"2385"	"Zt09_chr_11_00072"	"lightgreen"	"M18"
"2386"	"Zt09_chr_11_00073"	"greenyellow"	"M11"
"2387"	"Zt09_chr_11_00075"	"green"	"M5"
"2388"	"Zt09_chr_11_00077"	"brown"	"M3"
"2389"	"Zt09_chr_11_00078"	"brown"	"M3"
"2390"	"Zt09_chr_11_00079"	"red"	"M6"
"2391"	"Zt09_chr_11_00080"	"brown"	"M3"
"2392"	"Zt09_chr_11_00081"	"turquoise"	"M1"
"2393"	"Zt09_chr_11_00082"	"midnightblue"	"M15"
"2394"	"Zt09_chr_11_00083"	"grey"	"M0"
"2395"	"Zt09_chr_11_00084"	"darkgrey"	"M24"
"2396"	"Zt09_chr_11_00085"	"grey"	"M0"
"2397"	"Zt09_chr_11_00086"	"grey"	"M0"
"2398"	"Zt09_chr_11_00087"	"brown"	"M3"
"2399"	"Zt09_chr_11_00088"	"cyan"	"M14"
"2400"	"Zt09_chr_11_00089"	"grey"	"M0"
"2401"	"Zt09_chr_11_00090"	"green"	"M5"
"2402"	"Zt09_chr_11_00091"	"brown"	"M3"
"2403"	"Zt09_chr_11_00092"	"brown"	"M3"
"2404"	"Zt09_chr_11_00093"	"grey"	"M0"
"2405"	"Zt09_chr_11_00094"	"brown"	"M3"
"2406"	"Zt09_chr_11_00095"	"grey"	"M0"
"2407"	"Zt09_chr_11_00096"	"brown"	"M3"
"2408"	"Zt09_chr_11_00097"	"midnightblue"	"M15"
"2409"	"Zt09_chr_11_00098"	"green"	"M5"
"2410"	"Zt09_chr_11_00099"	"grey"	"M0"
"2411"	"Zt09_chr_11_00101"	"greenyellow"	"M11"
"2412"	"Zt09_chr_11_00102"	"green"	"M5"
"2413"	"Zt09_chr_11_00103"	"salmon"	"M13"
"2414"	"Zt09_chr_11_00104"	"grey"	"M0"
"2415"	"Zt09_chr_11_00105"	"midnightblue"	"M15"
"2416"	"Zt09_chr_11_00106"	"midnightblue"	"M15"
"2417"	"Zt09_chr_11_00107"	"grey"	"M0"
"2418"	"Zt09_chr_11_00108"	"cyan"	"M14"
"2419"	"Zt09_chr_11_00109"	"grey"	"M0"
"2420"	"Zt09_chr_11_00110"	"blue"	"M2"
"2421"	"Zt09_chr_11_00114"	"grey"	"M0"
"2422"	"Zt09_chr_11_00116"	"brown"	"M3"
"2423"	"Zt09_chr_11_00117"	"midnightblue"	"M15"
"2424"	"Zt09_chr_11_00118"	"turquoise"	"M1"
"2425"	"Zt09_chr_11_00119"	"grey"	"M0"
"2426"	"Zt09_chr_11_00120"	"green"	"M5"
"2427"	"Zt09_chr_11_00121"	"darkorange"	"M26"
"2428"	"Zt09_chr_11_00122"	"brown"	"M3"
"2429"	"Zt09_chr_11_00123"	"green"	"M5"
"2430"	"Zt09_chr_11_00124"	"green"	"M5"
"2431"	"Zt09_chr_11_00125"	"green"	"M5"
"2432"	"Zt09_chr_11_00126"	"brown"	"M3"
"2433"	"Zt09_chr_11_00127"	"darkorange"	"M26"
"2434"	"Zt09_chr_11_00128"	"grey"	"M0"
"2435"	"Zt09_chr_11_00129"	"grey"	"M0"
"2436"	"Zt09_chr_11_00130"	"brown"	"M3"
"2437"	"Zt09_chr_11_00131"	"red"	"M6"
"2438"	"Zt09_chr_11_00132"	"green"	"M5"
"2439"	"Zt09_chr_11_00133"	"darkgrey"	"M24"
"2440"	"Zt09_chr_11_00134"	"darkorange"	"M26"
"2441"	"Zt09_chr_11_00135"	"brown"	"M3"
"2442"	"Zt09_chr_11_00136"	"lightcyan"	"M16"
"2443"	"Zt09_chr_11_00138"	"grey"	"M0"
"2444"	"Zt09_chr_11_00139"	"pink"	"M8"
"2445"	"Zt09_chr_11_00140"	"midnightblue"	"M15"
"2446"	"Zt09_chr_11_00141"	"brown"	"M3"
"2447"	"Zt09_chr_11_00142"	"green"	"M5"
"2448"	"Zt09_chr_11_00143"	"grey"	"M0"
"2449"	"Zt09_chr_11_00144"	"grey"	"M0"
"2450"	"Zt09_chr_11_00145"	"midnightblue"	"M15"
"2451"	"Zt09_chr_11_00146"	"green"	"M5"
"2452"	"Zt09_chr_11_00147"	"green"	"M5"
"2453"	"Zt09_chr_11_00148"	"grey"	"M0"
"2454"	"Zt09_chr_11_00149"	"turquoise"	"M1"
"2455"	"Zt09_chr_11_00150"	"blue"	"M2"
"2456"	"Zt09_chr_11_00151"	"green"	"M5"
"2457"	"Zt09_chr_11_00152"	"grey"	"M0"
"2458"	"Zt09_chr_11_00153"	"red"	"M6"
"2459"	"Zt09_chr_11_00154"	"brown"	"M3"
"2460"	"Zt09_chr_11_00155"	"turquoise"	"M1"
"2461"	"Zt09_chr_11_00156"	"turquoise"	"M1"
"2462"	"Zt09_chr_11_00157"	"green"	"M5"
"2463"	"Zt09_chr_11_00158"	"brown"	"M3"
"2464"	"Zt09_chr_11_00159"	"lightgreen"	"M18"
"2465"	"Zt09_chr_11_00160"	"midnightblue"	"M15"
"2466"	"Zt09_chr_11_00161"	"midnightblue"	"M15"
"2467"	"Zt09_chr_11_00162"	"turquoise"	"M1"
"2468"	"Zt09_chr_11_00163"	"lightgreen"	"M18"
"2469"	"Zt09_chr_11_00164"	"turquoise"	"M1"
"2470"	"Zt09_chr_11_00165"	"brown"	"M3"
"2471"	"Zt09_chr_11_00167"	"green"	"M5"
"2472"	"Zt09_chr_11_00168"	"midnightblue"	"M15"
"2473"	"Zt09_chr_11_00169"	"red"	"M6"
"2474"	"Zt09_chr_11_00170"	"pink"	"M8"
"2475"	"Zt09_chr_11_00171"	"grey"	"M0"
"2476"	"Zt09_chr_11_00172"	"grey"	"M0"
"2477"	"Zt09_chr_11_00173"	"grey"	"M0"
"2478"	"Zt09_chr_11_00174"	"grey"	"M0"
"2479"	"Zt09_chr_11_00175"	"midnightblue"	"M15"
"2480"	"Zt09_chr_11_00176"	"blue"	"M2"
"2481"	"Zt09_chr_11_00177"	"turquoise"	"M1"
"2482"	"Zt09_chr_11_00178"	"grey"	"M0"
"2483"	"Zt09_chr_11_00179"	"pink"	"M8"
"2484"	"Zt09_chr_11_00180"	"grey"	"M0"
"2485"	"Zt09_chr_11_00181"	"lightcyan"	"M16"
"2486"	"Zt09_chr_11_00182"	"green"	"M5"
"2487"	"Zt09_chr_11_00183"	"blue"	"M2"
"2488"	"Zt09_chr_11_00184"	"green"	"M5"
"2489"	"Zt09_chr_11_00185"	"green"	"M5"
"2490"	"Zt09_chr_11_00186"	"green"	"M5"
"2491"	"Zt09_chr_11_00187"	"green"	"M5"
"2492"	"Zt09_chr_11_00188"	"greenyellow"	"M11"
"2493"	"Zt09_chr_11_00189"	"grey"	"M0"
"2494"	"Zt09_chr_11_00190"	"grey"	"M0"
"2495"	"Zt09_chr_11_00194"	"brown"	"M3"
"2496"	"Zt09_chr_11_00195"	"brown"	"M3"
"2497"	"Zt09_chr_11_00197"	"grey"	"M0"
"2498"	"Zt09_chr_11_00198"	"green"	"M5"
"2499"	"Zt09_chr_11_00199"	"brown"	"M3"
"2500"	"Zt09_chr_11_00201"	"brown"	"M3"
"2501"	"Zt09_chr_11_00203"	"grey"	"M0"
"2502"	"Zt09_chr_11_00205"	"brown"	"M3"
"2503"	"Zt09_chr_11_00206"	"darkgreen"	"M22"
"2504"	"Zt09_chr_11_00209"	"darkgrey"	"M24"
"2505"	"Zt09_chr_11_00210"	"lightcyan"	"M16"
"2506"	"Zt09_chr_11_00211"	"grey"	"M0"
"2507"	"Zt09_chr_11_00212"	"green"	"M5"
"2508"	"Zt09_chr_11_00213"	"grey"	"M0"
"2509"	"Zt09_chr_11_00214"	"turquoise"	"M1"
"2510"	"Zt09_chr_11_00215"	"turquoise"	"M1"
"2511"	"Zt09_chr_11_00216"	"pink"	"M8"
"2512"	"Zt09_chr_11_00217"	"grey"	"M0"
"2513"	"Zt09_chr_11_00218"	"brown"	"M3"
"2514"	"Zt09_chr_11_00219"	"greenyellow"	"M11"
"2515"	"Zt09_chr_11_00220"	"darkgreen"	"M22"
"2516"	"Zt09_chr_11_00221"	"lightgreen"	"M18"
"2517"	"Zt09_chr_11_00223"	"darkred"	"M21"
"2518"	"Zt09_chr_11_00224"	"grey"	"M0"
"2519"	"Zt09_chr_11_00225"	"brown"	"M3"
"2520"	"Zt09_chr_11_00227"	"green"	"M5"
"2521"	"Zt09_chr_11_00228"	"darkred"	"M21"
"2522"	"Zt09_chr_11_00229"	"green"	"M5"
"2523"	"Zt09_chr_11_00230"	"turquoise"	"M1"
"2524"	"Zt09_chr_11_00231"	"red"	"M6"
"2525"	"Zt09_chr_11_00232"	"darkgrey"	"M24"
"2526"	"Zt09_chr_11_00233"	"green"	"M5"
"2527"	"Zt09_chr_11_00235"	"turquoise"	"M1"
"2528"	"Zt09_chr_11_00236"	"turquoise"	"M1"
"2529"	"Zt09_chr_11_00237"	"lightgreen"	"M18"
"2530"	"Zt09_chr_11_00238"	"blue"	"M2"
"2531"	"Zt09_chr_11_00239"	"blue"	"M2"
"2532"	"Zt09_chr_11_00240"	"lightgreen"	"M18"
"2533"	"Zt09_chr_11_00241"	"lightgreen"	"M18"
"2534"	"Zt09_chr_11_00242"	"grey"	"M0"
"2535"	"Zt09_chr_11_00249"	"salmon"	"M13"
"2536"	"Zt09_chr_11_00254"	"green"	"M5"
"2537"	"Zt09_chr_11_00255"	"turquoise"	"M1"
"2538"	"Zt09_chr_11_00256"	"turquoise"	"M1"
"2539"	"Zt09_chr_11_00257"	"turquoise"	"M1"
"2540"	"Zt09_chr_11_00258"	"green"	"M5"
"2541"	"Zt09_chr_11_00259"	"grey"	"M0"
"2542"	"Zt09_chr_11_00260"	"brown"	"M3"
"2543"	"Zt09_chr_11_00261"	"grey"	"M0"
"2544"	"Zt09_chr_11_00262"	"lightcyan"	"M16"
"2545"	"Zt09_chr_11_00263"	"brown"	"M3"
"2546"	"Zt09_chr_11_00264"	"purple"	"M10"
"2547"	"Zt09_chr_11_00267"	"grey"	"M0"
"2548"	"Zt09_chr_11_00270"	"green"	"M5"
"2549"	"Zt09_chr_11_00271"	"turquoise"	"M1"
"2550"	"Zt09_chr_11_00273"	"darkorange"	"M26"
"2551"	"Zt09_chr_11_00274"	"lightcyan"	"M16"
"2552"	"Zt09_chr_11_00275"	"brown"	"M3"
"2553"	"Zt09_chr_11_00276"	"lightgreen"	"M18"
"2554"	"Zt09_chr_11_00277"	"darkgreen"	"M22"
"2555"	"Zt09_chr_11_00279"	"brown"	"M3"
"2556"	"Zt09_chr_11_00281"	"brown"	"M3"
"2557"	"Zt09_chr_11_00284"	"pink"	"M8"
"2558"	"Zt09_chr_11_00285"	"brown"	"M3"
"2559"	"Zt09_chr_11_00286"	"grey"	"M0"
"2560"	"Zt09_chr_11_00287"	"greenyellow"	"M11"
"2561"	"Zt09_chr_11_00288"	"brown"	"M3"
"2562"	"Zt09_chr_11_00289"	"darkorange"	"M26"
"2563"	"Zt09_chr_11_00290"	"pink"	"M8"
"2564"	"Zt09_chr_11_00291"	"blue"	"M2"
"2565"	"Zt09_chr_11_00292"	"grey"	"M0"
"2566"	"Zt09_chr_11_00293"	"grey"	"M0"
"2567"	"Zt09_chr_11_00294"	"grey"	"M0"
"2568"	"Zt09_chr_11_00295"	"midnightblue"	"M15"
"2569"	"Zt09_chr_11_00296"	"salmon"	"M13"
"2570"	"Zt09_chr_11_00297"	"darkgreen"	"M22"
"2571"	"Zt09_chr_11_00298"	"greenyellow"	"M11"
"2572"	"Zt09_chr_11_00299"	"turquoise"	"M1"
"2573"	"Zt09_chr_11_00300"	"blue"	"M2"
"2574"	"Zt09_chr_11_00301"	"green"	"M5"
"2575"	"Zt09_chr_11_00302"	"pink"	"M8"
"2576"	"Zt09_chr_11_00303"	"purple"	"M10"
"2577"	"Zt09_chr_11_00304"	"grey"	"M0"
"2578"	"Zt09_chr_11_00306"	"brown"	"M3"
"2579"	"Zt09_chr_11_00307"	"darkturquoise"	"M23"
"2580"	"Zt09_chr_11_00308"	"midnightblue"	"M15"
"2581"	"Zt09_chr_11_00309"	"darkturquoise"	"M23"
"2582"	"Zt09_chr_11_00310"	"grey"	"M0"
"2583"	"Zt09_chr_11_00311"	"green"	"M5"
"2584"	"Zt09_chr_11_00312"	"grey"	"M0"
"2585"	"Zt09_chr_11_00313"	"midnightblue"	"M15"
"2586"	"Zt09_chr_11_00314"	"purple"	"M10"
"2587"	"Zt09_chr_11_00315"	"red"	"M6"
"2588"	"Zt09_chr_11_00317"	"lightgreen"	"M18"
"2589"	"Zt09_chr_11_00318"	"brown"	"M3"
"2590"	"Zt09_chr_11_00319"	"brown"	"M3"
"2591"	"Zt09_chr_11_00320"	"brown"	"M3"
"2592"	"Zt09_chr_11_00322"	"grey"	"M0"
"2593"	"Zt09_chr_11_00323"	"red"	"M6"
"2594"	"Zt09_chr_11_00324"	"brown"	"M3"
"2595"	"Zt09_chr_11_00325"	"brown"	"M3"
"2596"	"Zt09_chr_11_00327"	"lightgreen"	"M18"
"2597"	"Zt09_chr_11_00328"	"turquoise"	"M1"
"2598"	"Zt09_chr_11_00329"	"pink"	"M8"
"2599"	"Zt09_chr_11_00330"	"darkgrey"	"M24"
"2600"	"Zt09_chr_11_00331"	"pink"	"M8"
"2601"	"Zt09_chr_11_00332"	"brown"	"M3"
"2602"	"Zt09_chr_11_00333"	"brown"	"M3"
"2603"	"Zt09_chr_11_00334"	"midnightblue"	"M15"
"2604"	"Zt09_chr_11_00335"	"grey"	"M0"
"2605"	"Zt09_chr_11_00336"	"turquoise"	"M1"
"2606"	"Zt09_chr_11_00337"	"grey"	"M0"
"2607"	"Zt09_chr_11_00338"	"salmon"	"M13"
"2608"	"Zt09_chr_11_00339"	"grey"	"M0"
"2609"	"Zt09_chr_11_00340"	"lightgreen"	"M18"
"2610"	"Zt09_chr_11_00342"	"grey"	"M0"
"2611"	"Zt09_chr_11_00343"	"pink"	"M8"
"2612"	"Zt09_chr_11_00344"	"purple"	"M10"
"2613"	"Zt09_chr_11_00345"	"midnightblue"	"M15"
"2614"	"Zt09_chr_11_00346"	"midnightblue"	"M15"
"2615"	"Zt09_chr_11_00347"	"green"	"M5"
"2616"	"Zt09_chr_11_00348"	"midnightblue"	"M15"
"2617"	"Zt09_chr_11_00349"	"green"	"M5"
"2618"	"Zt09_chr_11_00350"	"turquoise"	"M1"
"2619"	"Zt09_chr_11_00351"	"midnightblue"	"M15"
"2620"	"Zt09_chr_11_00352"	"darkgreen"	"M22"
"2621"	"Zt09_chr_11_00353"	"turquoise"	"M1"
"2622"	"Zt09_chr_11_00354"	"grey"	"M0"
"2623"	"Zt09_chr_11_00355"	"turquoise"	"M1"
"2624"	"Zt09_chr_11_00358"	"turquoise"	"M1"
"2625"	"Zt09_chr_11_00359"	"grey"	"M0"
"2626"	"Zt09_chr_11_00360"	"turquoise"	"M1"
"2627"	"Zt09_chr_11_00361"	"grey"	"M0"
"2628"	"Zt09_chr_11_00366"	"brown"	"M3"
"2629"	"Zt09_chr_11_00367"	"cyan"	"M14"
"2630"	"Zt09_chr_11_00368"	"blue"	"M2"
"2631"	"Zt09_chr_11_00369"	"midnightblue"	"M15"
"2632"	"Zt09_chr_11_00370"	"blue"	"M2"
"2633"	"Zt09_chr_11_00371"	"blue"	"M2"
"2634"	"Zt09_chr_11_00372"	"brown"	"M3"
"2635"	"Zt09_chr_11_00373"	"lightgreen"	"M18"
"2636"	"Zt09_chr_11_00374"	"green"	"M5"
"2637"	"Zt09_chr_11_00375"	"turquoise"	"M1"
"2638"	"Zt09_chr_11_00376"	"midnightblue"	"M15"
"2639"	"Zt09_chr_11_00377"	"pink"	"M8"
"2640"	"Zt09_chr_11_00378"	"brown"	"M3"
"2641"	"Zt09_chr_11_00379"	"green"	"M5"
"2642"	"Zt09_chr_11_00385"	"blue"	"M2"
"2643"	"Zt09_chr_11_00386"	"darkturquoise"	"M23"
"2644"	"Zt09_chr_11_00387"	"brown"	"M3"
"2645"	"Zt09_chr_11_00388"	"grey"	"M0"
"2646"	"Zt09_chr_11_00389"	"blue"	"M2"
"2647"	"Zt09_chr_11_00390"	"turquoise"	"M1"
"2648"	"Zt09_chr_11_00391"	"blue"	"M2"
"2649"	"Zt09_chr_11_00393"	"purple"	"M10"
"2650"	"Zt09_chr_11_00394"	"purple"	"M10"
"2651"	"Zt09_chr_11_00395"	"turquoise"	"M1"
"2652"	"Zt09_chr_11_00397"	"brown"	"M3"
"2653"	"Zt09_chr_11_00398"	"greenyellow"	"M11"
"2654"	"Zt09_chr_11_00399"	"blue"	"M2"
"2655"	"Zt09_chr_11_00400"	"brown"	"M3"
"2656"	"Zt09_chr_11_00401"	"turquoise"	"M1"
"2657"	"Zt09_chr_11_00402"	"grey"	"M0"
"2658"	"Zt09_chr_11_00403"	"cyan"	"M14"
"2659"	"Zt09_chr_11_00404"	"cyan"	"M14"
"2660"	"Zt09_chr_11_00405"	"grey"	"M0"
"2661"	"Zt09_chr_11_00406"	"turquoise"	"M1"
"2662"	"Zt09_chr_11_00407"	"grey"	"M0"
"2663"	"Zt09_chr_11_00408"	"greenyellow"	"M11"
"2664"	"Zt09_chr_11_00409"	"greenyellow"	"M11"
"2665"	"Zt09_chr_11_00410"	"brown"	"M3"
"2666"	"Zt09_chr_11_00411"	"grey"	"M0"
"2667"	"Zt09_chr_11_00415"	"darkorange"	"M26"
"2668"	"Zt09_chr_11_00417"	"greenyellow"	"M11"
"2669"	"Zt09_chr_11_00418"	"pink"	"M8"
"2670"	"Zt09_chr_11_00419"	"turquoise"	"M1"
"2671"	"Zt09_chr_11_00420"	"green"	"M5"
"2672"	"Zt09_chr_11_00421"	"greenyellow"	"M11"
"2673"	"Zt09_chr_11_00422"	"grey"	"M0"
