"kWithin"	"Module"
"Zt09_chr_6_00573"	0.0207442761828708	"M15"
"Zt09_chr_1_01737"	0.0207294280152033	"M15"
"Zt09_chr_1_01074"	0.0201674415433271	"M15"
"Zt09_chr_11_00117"	0.0199675402994544	"M15"
"Zt09_chr_4_00127"	0.019825770048706	"M15"
"Zt09_chr_1_01550"	0.019551978702768	"M15"
"Zt09_chr_3_00455"	0.0194317523645649	"M15"
"Zt09_chr_2_00982"	0.0192304021326258	"M15"
"Zt09_chr_9_00401"	0.0180005385054231	"M15"
"Zt09_chr_8_00525"	0.0179752802899584	"M15"
"Zt09_chr_2_00317"	0.0174432966041612	"M15"
"Zt09_chr_5_00438"	0.0167820712313519	"M15"
"Zt09_chr_5_00578"	0.0159661937628044	"M15"
"Zt09_chr_1_00594"	0.0153375701000513	"M15"
"Zt09_chr_12_00329"	0.0151129085942309	"M15"
"Zt09_chr_2_00205"	0.0148040416441299	"M15"
"Zt09_chr_2_00693"	0.01479260462508	"M15"
"Zt09_chr_1_00410"	0.0147319340278287	"M15"
"Zt09_chr_6_00580"	0.0146602100015662	"M15"
"Zt09_chr_4_00407"	0.0146103770037545	"M15"
"Zt09_chr_2_00169"	0.0145086390851599	"M15"
"Zt09_chr_4_00399"	0.0142012189329105	"M15"
"Zt09_chr_9_00266"	0.0141397445620832	"M15"
"Zt09_chr_3_00314"	0.0139671820185984	"M15"
"Zt09_chr_2_00377"	0.0137668577846637	"M15"
"Zt09_chr_8_00222"	0.0136915109413629	"M15"
"Zt09_chr_5_00101"	0.0136388779075799	"M15"
"Zt09_chr_8_00664"	0.0134726974869807	"M15"
"Zt09_chr_2_00977"	0.0131660914311364	"M15"
"Zt09_chr_1_01306"	0.0128886226199787	"M15"
"Zt09_chr_11_00446"	0.0126989833187197	"M15"
"Zt09_chr_7_00525"	0.0125787845061454	"M15"
"Zt09_chr_5_00666"	0.0125766772473212	"M15"
"Zt09_chr_3_00380"	0.0114032548721168	"M15"
"Zt09_chr_10_00083"	0.0106558712347708	"M15"
"Zt09_chr_12_00431"	0.0100669774090099	"M15"
"Zt09_chr_6_00669"	0.00949992401206569	"M15"
"Zt09_chr_7_00515"	0.00900551737991168	"M15"
"Zt09_chr_2_00192"	0.00846394982143284	"M15"
"Zt09_chr_12_00275"	0.00823828681801656	"M15"
"Zt09_chr_6_00292"	0.00793392696734185	"M15"
"Zt09_chr_3_00427"	0.00645697948209514	"M15"
"Zt09_chr_9_00482"	1	"M16"
"Zt09_chr_2_00221"	0.865583970260872	"M16"
"Zt09_chr_1_01143"	0.783731525191569	"M16"
"Zt09_chr_2_00339"	0.76104537906629	"M16"
"Zt09_chr_1_01676"	0.741714942353	"M16"
"Zt09_chr_8_00105"	0.692069561751016	"M16"
"Zt09_chr_3_00330"	0.679600873054562	"M16"
"Zt09_chr_6_00586"	0.653840400677212	"M16"
"Zt09_chr_1_01179"	0.649719775227208	"M16"
"Zt09_chr_6_00200"	0.641966064318621	"M16"
"Zt09_chr_1_00098"	0.618900233678165	"M16"
"Zt09_chr_4_00497"	0.609614043165278	"M16"
"Zt09_chr_4_00803"	0.601964113532668	"M16"
"Zt09_chr_7_00465"	0.595016308188689	"M16"
"Zt09_chr_10_00238"	0.574693265862237	"M16"
"Zt09_chr_3_00529"	0.544691520733324	"M16"
"Zt09_chr_2_00506"	0.538802080064294	"M16"
"Zt09_chr_5_00669"	0.512330914890758	"M16"
"Zt09_chr_1_00470"	0.502488148443419	"M16"
"Zt09_chr_5_00774"	0.499702330552724	"M16"
"Zt09_chr_1_01552"	0.434182774576631	"M16"
"Zt09_chr_2_00351"	0.411373619342245	"M16"
"Zt09_chr_10_00328"	0.407400905989907	"M16"
"Zt09_chr_2_00650"	0.402072151718657	"M16"
"Zt09_chr_1_00670"	0.393210737829355	"M16"
"Zt09_chr_8_00364"	0.386131053217205	"M16"
"Zt09_chr_6_00172"	0.379768292911572	"M16"
"Zt09_chr_6_00509"	0.358371820063694	"M16"
"Zt09_chr_1_00875"	0.356876279587273	"M16"
"Zt09_chr_1_00857"	0.351041435571988	"M16"
"Zt09_chr_1_01607"	0.348147611976378	"M16"
"Zt09_chr_10_00349"	0.345134482053105	"M16"
"Zt09_chr_6_00061"	0.344110584283125	"M16"
"Zt09_chr_8_00101"	0.339993031256343	"M16"
"Zt09_chr_8_00623"	0.338952894060651	"M16"
"Zt09_chr_8_00187"	0.332114508546525	"M16"
"Zt09_chr_3_00630"	0.330198524140935	"M16"
"Zt09_chr_2_00617"	0.32888421313638	"M16"
"Zt09_chr_10_00126"	0.311998714483183	"M16"
"Zt09_chr_2_00972"	0.303470942763095	"M16"
"Zt09_chr_1_00163"	0.297316410486247	"M16"
"Zt09_chr_6_00327"	0.291018476072809	"M16"
"Zt09_chr_10_00222"	0.287438488832944	"M16"
"Zt09_chr_4_00235"	0.284344540472804	"M16"
"Zt09_chr_1_00708"	0.283122835225677	"M16"
"Zt09_chr_7_00186"	0.271848795935989	"M16"
"Zt09_chr_8_00318"	0.270245017042244	"M16"
"Zt09_chr_2_00949"	0.264412118104053	"M16"
"Zt09_chr_1_01728"	0.263686798196408	"M16"
"Zt09_chr_3_00242"	0.239060008237505	"M16"
"Zt09_chr_4_00551"	0.230244449698327	"M16"
"Zt09_chr_13_00148"	0.230027213000963	"M16"
"Zt09_chr_2_01006"	0.226731809500186	"M16"
"Zt09_chr_1_00481"	0.223464548575722	"M16"
"Zt09_chr_4_00151"	0.221680176133777	"M16"
"Zt09_chr_13_00205"	0.218419447865423	"M16"
"Zt09_chr_12_00023"	0.217732913818672	"M16"
"Zt09_chr_2_00743"	0.209281221907167	"M16"
"Zt09_chr_1_00133"	0.208337017721259	"M16"
"Zt09_chr_1_00179"	0.19770902055022	"M16"
"Zt09_chr_10_00112"	0.196798487352512	"M16"
"Zt09_chr_1_01945"	0.195913965264308	"M16"
"Zt09_chr_6_00102"	0.195741771114264	"M16"
"Zt09_chr_2_00829"	0.194810027187996	"M16"
"Zt09_chr_4_00639"	0.194378796958875	"M16"
"Zt09_chr_7_00487"	0.187387579718826	"M16"
"Zt09_chr_5_00230"	0.186969644745545	"M16"
"Zt09_chr_2_00993"	0.17618361240653	"M16"
"Zt09_chr_1_01982"	0.168045748103408	"M16"
"Zt09_chr_1_01293"	0.167884145609189	"M16"
"Zt09_chr_3_00889"	0.163647374453006	"M16"
"Zt09_chr_13_00273"	0.162093899168883	"M16"
"Zt09_chr_2_00899"	0.154411110167674	"M16"
"Zt09_chr_1_00006"	0.152975609564976	"M16"
"Zt09_chr_12_00179"	0.149995745204792	"M16"
"Zt09_chr_2_00726"	0.14791751124385	"M16"
"Zt09_chr_5_00372"	0.142548133108715	"M16"
"Zt09_chr_1_00425"	0.139925356985217	"M16"
"Zt09_chr_1_00973"	0.137604772998206	"M16"
"Zt09_chr_1_01983"	0.134784614749045	"M16"
"Zt09_chr_6_00644"	0.130329935484424	"M16"
"Zt09_chr_5_00333"	0.125304584459511	"M16"
"Zt09_chr_12_00280"	0.124695753166633	"M16"
"Zt09_chr_1_01750"	0.123925208252881	"M16"
"Zt09_chr_6_00570"	0.121105350873566	"M16"
"Zt09_chr_6_00267"	0.116339726021512	"M16"
"Zt09_chr_1_00591"	0.111121649708645	"M16"
"Zt09_chr_8_00599"	0.110553259543206	"M16"
"Zt09_chr_2_00962"	0.110447303680438	"M16"
"Zt09_chr_2_00674"	0.10716600619287	"M16"
"Zt09_chr_12_00278"	0.106354146994761	"M16"
"Zt09_chr_1_01992"	0.10087321595793	"M16"
"Zt09_chr_4_00214"	0.100587740008564	"M16"
"Zt09_chr_3_00425"	0.0992666809415311	"M16"
"Zt09_chr_3_00475"	0.0917220028718279	"M16"
"Zt09_chr_4_00356"	0.0854253932985659	"M16"
"Zt09_chr_4_00660"	0.0820034773353082	"M16"
"Zt09_chr_1_00927"	0.079066168219945	"M16"
"Zt09_chr_6_00461"	0.0788339461021053	"M16"
"Zt09_chr_5_00705"	0.0769495876894773	"M16"
"Zt09_chr_1_01641"	0.0766422213791961	"M16"
"Zt09_chr_5_00679"	0.0761501362158028	"M16"
"Zt09_chr_5_00446"	0.0736199075204858	"M16"
"Zt09_chr_3_00968"	0.0723056155845683	"M16"
"Zt09_chr_5_00605"	0.0707019132913003	"M16"
"Zt09_chr_4_00311"	0.0691424241625394	"M16"
"Zt09_chr_5_00750"	0.0660627016408424	"M16"
"Zt09_chr_11_00274"	0.0657326341802647	"M16"
"Zt09_chr_4_00189"	0.0655911524376214	"M16"
"Zt09_chr_3_00451"	0.0636282648398938	"M16"
"Zt09_chr_9_00406"	0.0626200541967982	"M16"
"Zt09_chr_9_00068"	0.0564137723940843	"M16"
"Zt09_chr_8_00561"	0.0518239468905964	"M16"
"Zt09_chr_1_00112"	0.0512705592160233	"M16"
"Zt09_chr_11_00181"	0.0503565873278624	"M16"
"Zt09_chr_1_00792"	0.0499000400242678	"M16"
"Zt09_chr_4_00020"	0.0458903612764737	"M16"
"Zt09_chr_1_00865"	0.0457530417389841	"M16"
"Zt09_chr_2_00321"	0.0450414135838585	"M16"
"Zt09_chr_11_00210"	0.0450249007176093	"M16"
"Zt09_chr_1_01892"	0.0427042610122243	"M16"
"Zt09_chr_6_00448"	0.0419534412840418	"M16"
"Zt09_chr_6_00683"	0.0414923795053995	"M16"
"Zt09_chr_3_00782"	0.0412828864491669	"M16"
"Zt09_chr_6_00435"	0.0411723574727862	"M16"
"Zt09_chr_4_00267"	0.0408329910812105	"M16"
"Zt09_chr_2_01110"	0.0407669086465785	"M16"
"Zt09_chr_10_00169"	0.038684091341393	"M16"
"Zt09_chr_9_00521"	0.0371617852260052	"M16"
"Zt09_chr_12_00178"	0.0367706320065137	"M16"
"Zt09_chr_6_00070"	0.0362625207495824	"M16"
"Zt09_chr_3_00208"	0.0362517225336591	"M16"
"Zt09_chr_1_01311"	0.0346193552825677	"M16"
"Zt09_chr_13_00300"	0.0345986330717582	"M16"
"Zt09_chr_3_00218"	0.0339360091365961	"M16"
"Zt09_chr_3_00014"	0.0336720029431247	"M16"
"Zt09_chr_4_00593"	0.0304078888711956	"M16"
"Zt09_chr_4_00104"	0.0303758162470764	"M16"
"Zt09_chr_3_00857"	0.0295362200118964	"M16"
"Zt09_chr_8_00715"	0.028565408128107	"M16"
"Zt09_chr_11_00262"	0.0271341278761935	"M16"
"Zt09_chr_1_00561"	0.0262071498572839	"M16"
"Zt09_chr_7_00529"	0.0257107273745681	"M16"
"Zt09_chr_11_00136"	0.0250343349187867	"M16"
"Zt09_chr_5_00558"	0.0246026227907347	"M16"
"Zt09_chr_1_00941"	0.0244308601647794	"M16"
"Zt09_chr_13_00233"	0.0235541907986378	"M16"
"Zt09_chr_10_00198"	0.0228825419321381	"M16"
"Zt09_chr_8_00217"	0.0227808001091795	"M16"
"Zt09_chr_3_00108"	0.0227313688569426	"M16"
"Zt09_chr_2_00842"	0.022627937088601	"M16"
"Zt09_chr_13_00234"	0.0224909492581753	"M16"
"Zt09_chr_3_00294"	0.0214584867198831	"M16"
"Zt09_chr_13_00207"	0.0199738628927874	"M16"
"Zt09_chr_12_00015"	0.0195650374091112	"M16"
"Zt09_chr_1_01766"	0.019051695258011	"M16"
"Zt09_chr_4_00271"	0.017798632000193	"M16"
"Zt09_chr_6_00264"	0.017504788932345	"M16"
"Zt09_chr_3_00447"	0.0170890468228173	"M16"
"Zt09_chr_2_00802"	0.0169280115525424	"M16"
"Zt09_chr_8_00746"	0.0161811345996976	"M16"
"Zt09_chr_9_00619"	0.0153816940760832	"M16"
"Zt09_chr_5_00494"	0.0142881163975541	"M16"
"Zt09_chr_6_00647"	0.0126714002840572	"M16"
"Zt09_chr_4_00498"	0.0107838712423488	"M16"
"Zt09_chr_4_00264"	0.00963513622404866	"M16"
"Zt09_chr_4_00314"	1	"M18"
"Zt09_chr_1_00505"	0.830207482141792	"M18"
"Zt09_chr_9_00294"	0.761805027701244	"M18"
"Zt09_chr_3_00638"	0.62456457817747	"M18"
"Zt09_chr_1_00204"	0.618152689584278	"M18"
"Zt09_chr_5_00285"	0.613047944968076	"M18"
"Zt09_chr_1_02094"	0.577627222127038	"M18"
"Zt09_chr_7_00472"	0.566921070420284	"M18"
"Zt09_chr_5_00141"	0.5525824902287	"M18"
"Zt09_chr_11_00064"	0.533340070779974	"M18"
"Zt09_chr_1_01351"	0.530755985970451	"M18"
"Zt09_chr_5_00418"	0.507374315417024	"M18"
"Zt09_chr_4_00277"	0.496769316125362	"M18"
"Zt09_chr_10_00254"	0.480701030837628	"M18"
"Zt09_chr_1_01022"	0.42015942349005	"M18"
"Zt09_chr_4_00597"	0.416756359958141	"M18"
"Zt09_chr_13_00164"	0.402532890690807	"M18"
"Zt09_chr_8_00564"	0.397391418768056	"M18"
"Zt09_chr_3_00453"	0.396559153421865	"M18"
"Zt09_chr_8_00316"	0.393505597693006	"M18"
"Zt09_chr_6_00251"	0.390004822527827	"M18"
"Zt09_chr_1_01714"	0.387782722263337	"M18"
"Zt09_chr_3_00534"	0.380835819941751	"M18"
"Zt09_chr_1_01028"	0.379494206551575	"M18"
"Zt09_chr_2_00767"	0.377760840506483	"M18"
"Zt09_chr_1_01706"	0.375622185377735	"M18"
"Zt09_chr_5_00171"	0.369969826488705	"M18"
"Zt09_chr_1_00354"	0.367265632916927	"M18"
"Zt09_chr_5_00742"	0.363153713882243	"M18"
"Zt09_chr_13_00147"	0.335359576338072	"M18"
"Zt09_chr_4_00792"	0.334084533815517	"M18"
"Zt09_chr_3_00081"	0.3290786825736	"M18"
"Zt09_chr_10_00070"	0.325191044394455	"M18"
"Zt09_chr_6_00316"	0.32405864903271	"M18"
"Zt09_chr_1_01646"	0.318843933207416	"M18"
"Zt09_chr_8_00591"	0.315973946108588	"M18"
"Zt09_chr_11_00072"	0.315910250313094	"M18"
"Zt09_chr_2_00177"	0.304019907072058	"M18"
"Zt09_chr_3_00827"	0.300922110166561	"M18"
"Zt09_chr_13_00335"	0.300581516086429	"M18"
"Zt09_chr_2_00535"	0.300224427847748	"M18"
"Zt09_chr_9_00522"	0.299647745257139	"M18"
"Zt09_chr_11_00327"	0.299321587313961	"M18"
"Zt09_chr_2_00303"	0.295376345200887	"M18"
"Zt09_chr_13_00094"	0.284565040210931	"M18"
"Zt09_chr_4_00350"	0.282152044523712	"M18"
"Zt09_chr_3_00811"	0.278309751607553	"M18"
"Zt09_chr_6_00314"	0.275968595267125	"M18"
"Zt09_chr_3_00703"	0.272492092243802	"M18"
"Zt09_chr_3_00941"	0.271058248010003	"M18"
"Zt09_chr_2_00766"	0.270672018425476	"M18"
"Zt09_chr_5_00359"	0.263355262433253	"M18"
"Zt09_chr_1_00981"	0.261731675465031	"M18"
"Zt09_chr_10_00359"	0.259822094443173	"M18"
"Zt09_chr_11_00317"	0.258110750933671	"M18"
"Zt09_chr_4_00465"	0.256304283099512	"M18"
"Zt09_chr_11_00373"	0.249655431134218	"M18"
"Zt09_chr_1_01900"	0.248659664441174	"M18"
"Zt09_chr_4_00863"	0.246725574262712	"M18"
"Zt09_chr_6_00171"	0.245415521429998	"M18"
"Zt09_chr_10_00434"	0.244432810424709	"M18"
"Zt09_chr_5_00408"	0.240435179585491	"M18"
"Zt09_chr_4_00217"	0.228816807676448	"M18"
"Zt09_chr_5_00147"	0.22707173956467	"M18"
"Zt09_chr_7_00011"	0.225376340325358	"M18"
"Zt09_chr_6_00519"	0.225058597050173	"M18"
"Zt09_chr_11_00441"	0.224702727096604	"M18"
"Zt09_chr_4_00262"	0.223321865950208	"M18"
"Zt09_chr_2_00426"	0.221671338732104	"M18"
"Zt09_chr_7_00125"	0.220669837941666	"M18"
"Zt09_chr_4_00435"	0.220066480513933	"M18"
"Zt09_chr_6_00053"	0.219402376752538	"M18"
"Zt09_chr_10_00437"	0.218937150388289	"M18"
"Zt09_chr_4_00453"	0.218304241517459	"M18"
"Zt09_chr_12_00025"	0.209177273613262	"M18"
"Zt09_chr_13_00130"	0.207148979182327	"M18"
"Zt09_chr_1_01504"	0.203747489153484	"M18"
"Zt09_chr_7_00498"	0.195991556984786	"M18"
"Zt09_chr_6_00492"	0.1944274323157	"M18"
"Zt09_chr_1_00849"	0.192909559083448	"M18"
"Zt09_chr_10_00440"	0.192299165831877	"M18"
"Zt09_chr_10_00051"	0.189739589111475	"M18"
"Zt09_chr_4_00092"	0.189682059316491	"M18"
"Zt09_chr_10_00111"	0.186582363262605	"M18"
"Zt09_chr_4_00805"	0.183457046384726	"M18"
"Zt09_chr_11_00163"	0.182807463961337	"M18"
"Zt09_chr_1_01668"	0.178595658991223	"M18"
"Zt09_chr_1_00982"	0.175212299594779	"M18"
"Zt09_chr_9_00244"	0.173651937298613	"M18"
"Zt09_chr_6_00128"	0.173164260973248	"M18"
"Zt09_chr_9_00018"	0.171643139511554	"M18"
"Zt09_chr_2_01067"	0.169395994642566	"M18"
"Zt09_chr_7_00203"	0.168711384386844	"M18"
"Zt09_chr_1_01932"	0.162804248100497	"M18"
"Zt09_chr_5_00061"	0.157121206101225	"M18"
"Zt09_chr_3_00177"	0.15428529278365	"M18"
"Zt09_chr_1_00352"	0.149342743730712	"M18"
"Zt09_chr_4_00034"	0.147774013387322	"M18"
"Zt09_chr_13_00165"	0.147448829804171	"M18"
"Zt09_chr_1_00428"	0.144787940533081	"M18"
"Zt09_chr_6_00331"	0.141714159885911	"M18"
"Zt09_chr_4_00756"	0.141349040457912	"M18"
"Zt09_chr_9_00518"	0.137977273616865	"M18"
"Zt09_chr_4_00025"	0.136842990855681	"M18"
"Zt09_chr_11_00240"	0.134982487213155	"M18"
"Zt09_chr_5_00142"	0.133732563744811	"M18"
"Zt09_chr_3_00535"	0.132775193663292	"M18"
"Zt09_chr_3_00486"	0.132546821006214	"M18"
"Zt09_chr_6_00605"	0.129646321975369	"M18"
"Zt09_chr_10_00229"	0.128429377204412	"M18"
"Zt09_chr_3_00840"	0.12587449000264	"M18"
"Zt09_chr_7_00041"	0.125637802004427	"M18"
"Zt09_chr_8_00455"	0.124699651276216	"M18"
"Zt09_chr_1_01768"	0.11925908318651	"M18"
"Zt09_chr_2_01181"	0.115500272114728	"M18"
"Zt09_chr_8_00690"	0.114300804649546	"M18"
"Zt09_chr_1_02089"	0.110836875421556	"M18"
"Zt09_chr_3_00224"	0.110455667029757	"M18"
"Zt09_chr_1_00766"	0.107375744745296	"M18"
"Zt09_chr_7_00427"	0.106311609567401	"M18"
"Zt09_chr_5_00325"	0.104979480589183	"M18"
"Zt09_chr_1_00361"	0.103189983341536	"M18"
"Zt09_chr_9_00609"	0.102340794885817	"M18"
"Zt09_chr_1_01775"	0.101879978054977	"M18"
"Zt09_chr_1_00680"	0.100510638519814	"M18"
"Zt09_chr_10_00108"	0.100195965939525	"M18"
"Zt09_chr_3_00089"	0.100099886302766	"M18"
"Zt09_chr_13_00208"	0.0997716476930224	"M18"
"Zt09_chr_1_00154"	0.096512826388265	"M18"
"Zt09_chr_11_00037"	0.0887140338889108	"M18"
"Zt09_chr_6_00324"	0.0872658523128826	"M18"
"Zt09_chr_7_00294"	0.0871169180396046	"M18"
"Zt09_chr_10_00475"	0.0867860545770704	"M18"
"Zt09_chr_5_00027"	0.0846920224652418	"M18"
"Zt09_chr_2_00595"	0.0833895867784438	"M18"
"Zt09_chr_3_00085"	0.0814897045118574	"M18"
"Zt09_chr_3_00267"	0.080959941790065	"M18"
"Zt09_chr_9_00446"	0.078704559118097	"M18"
"Zt09_chr_6_00536"	0.0759001671974875	"M18"
"Zt09_chr_4_00718"	0.0749091243550094	"M18"
"Zt09_chr_3_00742"	0.0744191124757815	"M18"
"Zt09_chr_3_01058"	0.0739835641601765	"M18"
"Zt09_chr_9_00523"	0.0726971640648944	"M18"
"Zt09_chr_2_00763"	0.0720323312853643	"M18"
"Zt09_chr_1_00668"	0.0701924945923345	"M18"
"Zt09_chr_13_00351"	0.0680848855141916	"M18"
"Zt09_chr_2_00677"	0.0677343444865425	"M18"
"Zt09_chr_13_00365"	0.067629631301441	"M18"
"Zt09_chr_10_00324"	0.0669743812677171	"M18"
"Zt09_chr_5_00440"	0.0655776871086516	"M18"
"Zt09_chr_1_01382"	0.0644124582871361	"M18"
"Zt09_chr_13_00026"	0.0625907191484344	"M18"
"Zt09_chr_3_01053"	0.0623821769290041	"M18"
"Zt09_chr_9_00527"	0.0606014484086096	"M18"
"Zt09_chr_6_00379"	0.0582636291126762	"M18"
"Zt09_chr_7_00355"	0.0576321443129917	"M18"
"Zt09_chr_8_00016"	0.0576133636812742	"M18"
"Zt09_chr_12_00169"	0.055899530253702	"M18"
"Zt09_chr_6_00427"	0.0558515965864218	"M18"
"Zt09_chr_11_00159"	0.0558351098865611	"M18"
"Zt09_chr_6_00293"	0.0554894908405896	"M18"
"Zt09_chr_11_00237"	0.0550880627720521	"M18"
"Zt09_chr_10_00332"	0.0544935958233945	"M18"
"Zt09_chr_5_00560"	0.0535702525748208	"M18"
"Zt09_chr_1_02043"	0.0526305399025319	"M18"
"Zt09_chr_2_01187"	0.0508855891691396	"M18"
"Zt09_chr_4_00424"	0.0494075506015967	"M18"
"Zt09_chr_7_00636"	0.0480809769245199	"M18"
"Zt09_chr_6_00227"	0.0480807886467461	"M18"
"Zt09_chr_3_00935"	0.0477683608694221	"M18"
"Zt09_chr_3_00027"	0.045998775751656	"M18"
"Zt09_chr_8_00307"	0.045871370631973	"M18"
"Zt09_chr_1_00390"	0.0432090403704244	"M18"
"Zt09_chr_5_00425"	0.0430986253140489	"M18"
"Zt09_chr_2_00202"	0.0424985888794147	"M18"
"Zt09_chr_10_00500"	0.0418071224848131	"M18"
"Zt09_chr_3_00282"	0.0398414638146115	"M18"
"Zt09_chr_8_00592"	0.0395513038980773	"M18"
"Zt09_chr_3_00434"	0.0394221820097709	"M18"
"Zt09_chr_7_00152"	0.0387820272405916	"M18"
"Zt09_chr_8_00580"	0.0386357738856075	"M18"
"Zt09_chr_9_00092"	0.0384275006851219	"M18"
"Zt09_chr_3_00863"	0.0380840923948586	"M18"
"Zt09_chr_8_00068"	0.0371635748772651	"M18"
"Zt09_chr_6_00243"	0.0366928857307168	"M18"
"Zt09_chr_8_00402"	0.0357947411700329	"M18"
"Zt09_chr_7_00150"	0.0355747425079302	"M18"
"Zt09_chr_1_00735"	0.0346460965327435	"M18"
"Zt09_chr_9_00085"	0.0342315590523137	"M18"
"Zt09_chr_2_00860"	0.0337437579570135	"M18"
"Zt09_chr_1_01912"	0.0331902226062392	"M18"
"Zt09_chr_4_00408"	0.0331434959297619	"M18"
"Zt09_chr_13_00114"	0.0326325592593938	"M18"
"Zt09_chr_6_00664"	0.0319241268247513	"M18"
"Zt09_chr_1_00305"	0.0316741211185917	"M18"
"Zt09_chr_11_00221"	0.0315300967479283	"M18"
"Zt09_chr_10_00358"	0.0312417562152574	"M18"
"Zt09_chr_3_01092"	0.0292973117696898	"M18"
"Zt09_chr_1_01114"	0.027785287685135	"M18"
"Zt09_chr_12_00217"	0.0270293896733366	"M18"
"Zt09_chr_3_00125"	0.0267530784890385	"M18"
"Zt09_chr_10_00023"	0.0263749393122874	"M18"
"Zt09_chr_1_01901"	0.0255061042803271	"M18"
"Zt09_chr_5_00851"	0.0253892527489435	"M18"
"Zt09_chr_13_00203"	0.0245720223733821	"M18"
"Zt09_chr_5_00094"	0.0230388389565121	"M18"
"Zt09_chr_1_01387"	0.0223593058696267	"M18"
"Zt09_chr_6_00190"	0.0222794976103962	"M18"
"Zt09_chr_5_00207"	0.0220413750504843	"M18"
"Zt09_chr_11_00340"	0.0217235124768117	"M18"
"Zt09_chr_1_00344"	0.0212210652770794	"M18"
"Zt09_chr_3_00100"	0.0204468026179039	"M18"
"Zt09_chr_1_01649"	0.020424468472549	"M18"
"Zt09_chr_3_00422"	0.0202668358454944	"M18"
"Zt09_chr_1_01268"	0.0196390811169943	"M18"
"Zt09_chr_7_00389"	0.0195934035341175	"M18"
"Zt09_chr_1_01995"	0.0192738515665365	"M18"
"Zt09_chr_2_01227"	0.018944010931049	"M18"
"Zt09_chr_2_00592"	0.0184987903552579	"M18"
"Zt09_chr_5_00764"	0.0183055030894142	"M18"
"Zt09_chr_2_00498"	0.018289122672178	"M18"
"Zt09_chr_3_00993"	0.0181678229324312	"M18"
"Zt09_chr_2_00046"	0.0180505858110236	"M18"
"Zt09_chr_9_00126"	0.0176719206169574	"M18"
"Zt09_chr_5_00730"	0.0175758667550525	"M18"
"Zt09_chr_13_00049"	0.0173704632537444	"M18"
"Zt09_chr_3_00046"	0.016171821593378	"M18"
"Zt09_chr_9_00531"	0.0160501134803763	"M18"
"Zt09_chr_1_00500"	0.0159065046092252	"M18"
"Zt09_chr_1_01127"	0.0155384688708045	"M18"
"Zt09_chr_11_00518"	0.0149410446503708	"M18"
"Zt09_chr_3_00063"	0.0149230240786864	"M18"
"Zt09_chr_4_00192"	0.0148227493883577	"M18"
"Zt09_chr_11_00276"	0.0147794575568867	"M18"
"Zt09_chr_9_00284"	0.0147686636266038	"M18"
"Zt09_chr_4_00423"	0.0135544916815538	"M18"
"Zt09_chr_4_00634"	0.0132678649555102	"M18"
"Zt09_chr_11_00241"	0.0132005866059536	"M18"
"Zt09_chr_12_00285"	0.0131942878171074	"M18"
"Zt09_chr_12_00180"	0.013063484826482	"M18"
"Zt09_chr_3_00144"	0.0123963499831418	"M18"
"Zt09_chr_4_00565"	0.0120735037801628	"M18"
"Zt09_chr_5_00835"	0.0117236095879933	"M18"
"Zt09_chr_1_01042"	0.0116677309747799	"M18"
"Zt09_chr_8_00579"	0.0112542101252884	"M18"
"Zt09_chr_3_00317"	0.0109726595236979	"M18"
"Zt09_chr_7_00047"	0.0104482548710079	"M18"
"Zt09_chr_3_00155"	0.00997866589134559	"M18"
"Zt09_chr_11_00517"	0.00995754084070955	"M18"
"Zt09_chr_5_00430"	0.00971949132539411	"M18"
"Zt09_chr_1_02050"	0.00916483832559675	"M18"
"Zt09_chr_8_00381"	0.00916351304345296	"M18"
"Zt09_chr_2_00440"	0.00869215422388171	"M18"
"Zt09_chr_4_00179"	0.0083559092272739	"M18"
"Zt09_chr_2_01196"	0.00796800879574073	"M18"
"Zt09_chr_7_00006"	0.00791065844223251	"M18"
"Zt09_chr_1_00391"	0.00778245026702029	"M18"
"Zt09_chr_10_00252"	0.00738337775145965	"M18"
"Zt09_chr_1_00649"	0.00721179808980533	"M18"
"Zt09_chr_6_00372"	0.00712045389717145	"M18"
"Zt09_chr_4_00800"	0.00675656387270476	"M18"
"Zt09_chr_10_00386"	0.00574077138499063	"M18"
"Zt09_chr_3_01094"	0.00521086061379993	"M18"
"Zt09_chr_11_00035"	0.00501368768037451	"M18"
"Zt09_chr_6_00307"	0.0048367432281299	"M18"
"Zt09_chr_3_00569"	0.00394310339586918	"M18"
"Zt09_chr_6_00329"	1	"M2"
"Zt09_chr_2_00892"	0.989137203705728	"M2"
"Zt09_chr_9_00078"	0.986212819837629	"M2"
"Zt09_chr_7_00378"	0.979713319895363	"M2"
"Zt09_chr_1_01938"	0.97908205112327	"M2"
"Zt09_chr_6_00488"	0.96591812293663	"M2"
"Zt09_chr_6_00208"	0.964259379336537	"M2"
"Zt09_chr_13_00149"	0.963107214361924	"M2"
"Zt09_chr_1_01482"	0.953203515032939	"M2"
"Zt09_chr_1_00169"	0.944611413335875	"M2"
"Zt09_chr_2_00190"	0.930529513462617	"M2"
"Zt09_chr_5_00653"	0.91834891905332	"M2"
"Zt09_chr_1_01851"	0.918024828145292	"M2"
"Zt09_chr_7_00209"	0.912520107241666	"M2"
"Zt09_chr_11_00047"	0.909682028882563	"M2"
"Zt09_chr_6_00460"	0.909024489008977	"M2"
"Zt09_chr_8_00366"	0.904985516628441	"M2"
"Zt09_chr_8_00362"	0.893014278673542	"M2"
